Date,B,A,ratio,Price,Open,High,Low,Vol.,Change %,kimchi_premium
2021-10-28,73152000,58413.44,1252.3145358328493,"1,168.44",1172.17,"1,174.70","1,166.06",,-0.31%,0.0683727921998083
2021-10-29,73347000,60575.9,1210.828068588333,"1,174.47",1168.45,"1,177.07","1,167.81",,0.52%,0.03626861961430361
2021-11-01,73347000,61299.81,1196.5289941355447,"1,177.45",1174.61,"1,179.89","1,173.28",,0.25%,0.01866065684401197
2021-11-02,72799000,60911.12,1195.167647549413,"1,178.48",1177.56,"1,179.91","1,174.03",,0.09%,0.01495265425915715
2021-11-03,73980000,63220.57,1170.1887534389518,"1,178.78",1178.59,"1,185.94","1,177.99",,0.03%,-0.007128218091998151
2021-11-04,73642000,62896.49,1170.8443507737873,"1,185.75",1178.89,"1,188.81","1,176.94",,0.59%,-0.0068247667095427955
2021-11-05,74734000,61395.01,1217.265051345378,"1,181.05",1185.97,"1,188.43","1,181.21",,-0.40%,0.026387725950384855
2021-11-08,80077000,63273.58,1265.5677140443136,"1,180.84",1181.51,"1,186.74","1,178.93",,-0.02%,0.07114431028456258
2021-11-09,81830000,67525.82,1211.8327478289043,"1,178.40",1180.95,"1,182.10","1,173.36",,-0.21%,0.026150766610698373
2021-11-10,80188000,66947.67,1197.7713339388808,"1,185.04",1178.51,"1,186.15","1,176.82",,0.56%,0.016343801867511498
2021-11-11,79367000,64882.42,1223.2435226676191,"1,182.39",1185.15,"1,187.30","1,178.17",,-0.22%,0.03214236397723402
2021-11-12,78525000,64774.25,1212.287290088268,"1,179.20",1182.45,"1,184.10","1,176.31",,-0.27%,0.025233447577714063
2021-11-15,79012000,65519.11,1205.9382369510208,"1,183.42",1179.94,"1,184.78","1,177.17",,0.36%,0.02203352454448604
2021-11-16,74487000,63606.73,1171.0553270070634,"1,183.85",1183.56,"1,185.80","1,175.30",,0.04%,-0.010565305512974854
2021-11-17,73194000,60058.87,1218.7042480153225,"1,180.46",1183.99,"1,186.96","1,179.58",,-0.29%,0.02931971386187593
2021-11-18,73016000,60344.86,1209.9787786399704,"1,182.37",1180.58,"1,187.76","1,177.92",,0.16%,0.02490197923052273
2021-11-19,70963000,56891.62,1247.336602473264,"1,187.10",1182.99,"1,187.67","1,181.16",,0.40%,0.05439319222754557
2021-11-22,71659000,58617.7,1222.4805818037896,"1,190.08",1188.77,"1,191.36","1,184.81",,0.25%,0.02835753072822289
2021-11-23,70151000,56243.83,1247.2657000776796,"1,189.08",1190.57,"1,192.47","1,187.06",,-0.08%,0.047620635559168845
2021-11-24,70851000,57541.26,1231.3077607268244,"1,188.77",1190.07,"1,190.79","1,185.02",,-0.03%,0.03465154211670285
2021-11-25,71995000,57138.29,1260.013206555534,"1,190.16",1188.81,"1,192.28","1,187.82",,0.12%,0.059894521879471085
2021-11-26,70828000,58960.37,1201.2814709269971,"1,194.43",1190.24,"1,196.26","1,189.74",,0.36%,0.009276676071210188
2021-11-29,71896000,57274.89,1255.2795823789447,"1,190.69",1195.8,"1,196.00","1,189.90",,-0.31%,0.0497404100844161
2021-11-30,71110000,57776.25,1230.78254473075,"1,182.71",1190.96,"1,191.73","1,182.26",,-0.67%,0.03343734863534453
2021-12-01,70717000,56950.56,1241.7261568630756,"1,176.93",1182.84,"1,185.49","1,173.33",,-0.49%,0.049783704358218994
2021-12-02,70727000,57184.07,1236.8304669464765,"1,176.74",1177.06,"1,179.35","1,173.32",,-0.02%,0.05077945639685022
2021-12-03,70455000,56484.26,1247.338639118225,"1,180.00",1176.85,"1,183.63","1,175.83",,0.28%,0.05989602678185424
2021-12-06,59971000,49396.32,1214.0782957110976,"1,180.54",1184.85,"1,186.49","1,179.70",,0.05%,0.02466835102426268
2021-12-07,63307000,50441.91,1255.0476379661277,"1,176.73",1180.66,"1,184.03","1,176.56",,-0.32%,0.06300513099971838
2021-12-08,62779000,50588.95,1240.9627003525477,"1,175.19",1176.85,"1,179.31","1,175.12",,-0.13%,0.05447822607175756
2021-12-09,61212000,50471.19,1212.810714389734,"1,178.15",1173.42,"1,179.37","1,172.62",,0.25%,0.03356915204252009
2021-12-10,59849000,47535.9,1259.0273877217007,"1,180.86",1178.27,"1,182.82","1,176.40",,0.23%,0.06853894924058213
2021-12-13,60822000,50053.9,1215.1300897632352,"1,184.91",1180.96,"1,186.16","1,177.03",,0.34%,0.02893416353071676
2021-12-14,59138000,46702.76,1266.2634927785853,"1,185.19",1185.1,"1,186.38","1,180.97",,0.02%,0.06848661950770851
2021-12-15,60028000,48336.95,1241.8656948773144,"1,184.57",1185.24,"1,190.22","1,183.93",,-0.05%,0.04777572042566436
2021-12-16,60776000,48864.98,1243.753706642262,"1,186.29",1185.41,"1,188.86","1,181.63",,0.15%,0.04921816640846788
2021-12-17,58804000,47632.38,1234.5383539516606,"1,187.70",1186.39,"1,188.63","1,180.03",,0.12%,0.04058391755802093
2021-12-20,57535000,46681.24,1232.5079625134208,"1,189.53",1188.1,"1,192.67","1,186.79",,0.15%,0.03737729358927777
2021-12-21,59727000,46914.17,1273.1121535348489,"1,190.67",1189.95,"1,193.81","1,189.00",,0.10%,0.06988709906706059
2021-12-22,60290000,48887.59,1233.2373103276311,"1,190.21",1190.43,"1,192.98","1,189.50",,-0.04%,0.03595953590520318
2021-12-23,59245000,48588.17,1219.3297257336508,"1,185.55",1187.94,"1,190.76","1,184.89",,-0.39%,0.026423662587041985
2021-12-24,62149000,50838.82,1222.471331946729,"1,185.99",1185.64,"1,188.40","1,184.69",,0.04%,0.03106451532229748
2021-12-27,60973000,50775.48,1200.8355213973357,"1,185.61",1187.1,"1,188.63","1,185.02",,-0.03%,0.011570652343809051
2021-12-28,60232000,50701.44,1187.974148268767,"1,188.09",1186.59,"1,189.39","1,185.31",,0.21%,0.0011664924436975976
2021-12-29,58033000,47543.74,1220.6233670300232,"1,184.70",1188.14,"1,188.59","1,184.06",,-0.29%,0.02733967969264839
2021-12-30,57075000,46464.66,1228.3529030450238,"1,189.36",1184.79,"1,190.72","1,182.75",,0.39%,0.03676845942742912
2021-12-31,58567000,47120.88,1242.909724945714,"1,187.96",1190.22,"1,191.31","1,186.67",,-0.12%,0.044268895620737325
2022-01-03,57335000,47286.18,1212.5107166618238,"1,193.00",1189.8,"1,193.86","1,187.55",,0.42%,0.01908784389126228
2022-01-04,56641000,46446.1,1219.4995920001895,"1,197.49",1194.77,"1,199.49","1,192.75",,0.38%,0.020698203001573212
2022-01-05,56700000,45832.01,1237.1266283106502,"1,198.20",1197.54,"1,200.18","1,195.91",,0.06%,0.033056623002697405
2022-01-06,53194000,43451.14,1224.2256474743815,"1,204.95",1200.65,"1,207.11","1,197.20",,0.56%,0.019635736871179255
2022-01-07,52067000,43082.3,1208.5473616775334,"1,197.63",1205.03,"1,205.78","1,197.32",,-0.61%,0.002918899676799258
2022-01-10,51398000,41864.62,1227.719253154573,"1,198.04",1198.2,"1,201.81","1,195.95",,0.03%,0.024636332127001337
2022-01-11,51110000,41822.49,1222.0697524226798,"1,192.31",1198.14,"1,198.60","1,192.30",,-0.48%,0.019972417599512404
2022-01-12,52070000,42729.29,1218.602040895133,"1,185.87",1190.55,"1,193.20","1,185.11",,-0.54%,0.023562253492195318
2022-01-13,53519000,43902.65,1219.0380307339078,"1,186.11",1185.96,"1,189.94","1,184.04",,0.02%,0.027891354458757345
2022-01-14,51858000,42558.35,1218.515285484517,"1,190.07",1186.77,"1,192.42","1,185.67",,0.33%,0.026749315776871008
2022-01-17,52069000,43071.66,1208.8923435966944,"1,189.99",1190.55,"1,194.13","1,189.49",,-0.01%,0.015406613411191872
2022-01-18,50618000,42201.63,1199.4323442009231,"1,192.69",1190.98,"1,194.33","1,185.93",,0.23%,0.007096965692894086
2022-01-19,50166000,42352.12,1184.4979660994538,"1,188.13",1193.03,"1,193.94","1,186.66",,-0.38%,-0.0071515669350696864
2022-01-20,50671000,41660.0,1216.2986077772443,"1,192.42",1188.21,"1,193.88","1,187.19",,0.36%,0.023639430552885754
2022-01-21,48046000,40680.92,1181.045069777183,"1,192.51",1192.49,"1,195.05","1,190.14",,0.01%,-0.009597506245601184
2022-01-24,43002000,36244.55,1186.4404441495342,"1,195.59",1193.3,"1,197.90","1,192.49",,0.26%,-0.005748391729209601
2022-01-25,44023000,36660.35,1200.8341437002102,"1,196.35",1195.69,"1,199.93","1,195.17",,0.06%,0.004302238623899335
2022-01-26,45829000,36958.32,1240.018485688743,"1,197.03",1196.35,"1,198.51","1,194.29",,0.06%,0.03650142992330263
2022-01-27,44946000,36807.24,1221.118453869402,"1,203.77",1200.75,"1,205.79","1,200.15",,0.56%,0.0169631096143259
2022-01-28,45541000,37160.11,1225.5345853389565,"1,209.56",1203.82,"1,213.86","1,203.65",,0.48%,0.01803806660377516
2022-01-31,46080000,37881.75,1216.4168762002812,"1,204.63",1209.71,"1,212.92","1,204.20",,-0.41%,0.005544201668400861
2022-02-01,47401000,38466.9,1232.2542237612076,"1,202.31",1204.75,"1,208.01","1,201.61",,-0.19%,0.022829818436362448
2022-02-02,47573000,38694.59,1229.4483544082004,"1,199.46",1202.47,"1,204.41","1,198.82",,-0.24%,0.02243578168952265
2022-02-03,45736000,36896.37,1239.579936996512,"1,199.47",1200.36,"1,207.19","1,198.68",,0.00%,0.03267347878679083
2022-02-04,46504000,37311.98,1246.3557281066294,"1,198.25",1200.65,"1,202.05","1,196.81",,-0.10%,0.038067486866804945
2022-02-07,52112000,42380.87,1229.6113789075118,"1,196.87",1199.0,"1,201.09","1,196.72",,-0.12%,0.02553075805463867
2022-02-08,53256000,43839.99,1214.7812989920849,"1,196.35",1196.92,"1,200.38","1,196.21",,-0.04%,0.014922717468239144
2022-02-09,52910000,44043.0,1201.325976886225,"1,194.05",1196.4,"1,197.47","1,193.02",,-0.19%,0.004117332736730983
2022-02-10,53600000,44372.71,1207.9496609515172,"1,199.83",1194.17,"1,200.65","1,193.42",,0.48%,0.0115391116436665
2022-02-11,52471000,43495.44,1206.3563444811684,"1,199.48",1200.1,"1,201.87","1,193.23",,-0.03%,0.005213185968809597
2022-02-14,51249000,42053.65,1218.6575957140462,"1,197.32",1200.1,"1,200.17","1,193.93",,-0.18%,0.015463374480498615
2022-02-15,53291000,42535.94,1252.8464164656991,"1,196.76",1197.44,"1,200.59","1,195.29",,-0.05%,0.046270724600563806
2022-02-16,53456000,44544.85,1200.0489394396884,"1,196.53",1196.86,"1,199.57","1,195.22",,-0.02%,0.0026644214358308993
2022-02-17,52732000,43873.56,1201.9083931187713,"1,198.63",1196.69,"1,200.06","1,194.44",,0.18%,0.004360689166593934
2022-02-18,49777000,40515.71,1228.5851586952322,"1,195.59",1198.76,"1,199.55","1,192.95",,-0.25%,0.024880008254556607
2022-02-21,47489000,38386.89,1237.1150671492271,"1,193.68",1198.3,"1,199.72","1,189.73",,-0.16%,0.032391777642683195
2022-02-22,45438000,37008.16,1227.7832780662425,"1,191.90",1194.6,"1,196.60","1,190.74",,-0.15%,0.02777773151368046
2022-02-23,46970000,38230.33,1228.6056646646784,"1,192.44",1193.03,"1,194.34","1,189.64",,0.05%,0.029819589335287944
2022-02-24,43901000,37250.02,1178.549702792106,"1,206.05",1192.6,"1,211.47","1,191.93",,1.14%,-0.01178123193685554
2022-02-25,46939000,38328.68,1224.644313344472,"1,197.57",1206.11,"1,206.90","1,197.73",,-0.70%,0.01536701739018187
2022-02-28,46932000,37699.08,1244.911016396156,"1,200.12",1207.65,"1,208.97","1,200.76",,0.21%,0.03085415177920403
2022-03-01,52875000,43160.0,1225.092678405931,"1,205.32",1201.18,"1,206.37","1,197.68",,0.43%,0.019907656143068442
2022-03-02,53331000,44421.2,1200.575400934689,"1,203.16",1205.42,"1,208.99","1,201.98",,-0.18%,-0.004019013344154776
2022-03-03,53013000,43892.99,1207.7782807687515,"1,205.54",1203.26,"1,209.29","1,202.18",,0.20%,0.0037550328015154566
2022-03-04,51041000,42454.0,1202.2659820040517,"1,217.45",1206.93,"1,219.78","1,206.35",,0.99%,-0.003864364955671329
2022-03-07,47404000,38420.8,1233.8108524549202,"1,232.14",1221.65,"1,233.47","1,220.05",,1.21%,0.009954448864175625
2022-03-08,48283000,37988.01,1271.0062990927927,"1,233.53",1232.26,"1,238.83","1,227.97",,0.11%,0.03144328233716309
2022-03-09,51858000,38730.63,1338.9402651080038,"1,223.13",1233.64,"1,235.94","1,222.75",,-0.84%,0.08535736933627613
2022-03-10,48756000,41941.7,1162.4707629876712,"1,228.83",1223.24,"1,231.74","1,223.13",,0.47%,-0.04967891584016948
2022-03-11,48637000,39422.01,1233.7524139433783,"1,237.08",1228.77,"1,237.91","1,228.23",,0.67%,0.004054797841238189
2022-03-14,48520000,37777.35,1284.3674847494597,"1,240.64",1237.1,"1,242.82","1,234.68",,0.29%,0.03820829742903542
2022-03-15,48008000,39671.37,1210.1422259932035,"1,240.62",1242.01,"1,247.35","1,239.30",,0.00%,-0.025658226589799216
2022-03-16,49832000,39280.33,1268.6247798834684,"1,225.35",1241.66,"1,244.06","1,225.32",,-1.23%,0.021716717848258238
2022-03-17,49966000,41114.01,1215.303493869851,"1,209.89",1224.95,"1,227.70","1,207.83",,-1.26%,-0.007875020311154723
2022-03-18,49869000,40917.89,1218.757858726342,"1,211.15",1210.58,"1,217.27","1,207.01",,0.10%,0.00675532284222613
2022-03-21,50194000,41262.11,1216.4671171687537,"1,217.55",1211.55,"1,219.23","1,210.39",,0.53%,0.004058534248486456
2022-03-22,51770000,41002.26,1262.6133291189317,"1,215.07",1218.82,"1,223.92","1,214.51",,-0.20%,0.035930924270139775
2022-03-23,51711000,42364.13,1220.6316995061625,"1,218.62",1215.19,"1,219.80","1,210.91",,0.29%,0.004478064752147848
2022-03-24,52353000,42882.76,1220.8402630800815,"1,219.58",1219.02,"1,225.05","1,217.10",,0.08%,0.001493218388608497
2022-03-25,53070000,43991.46,1206.3705091851918,"1,225.08",1221.0,"1,226.31","1,216.35",,0.45%,-0.011981564958892799
2022-03-28,56743000,46827.76,1211.7385072444208,"1,223.65",1224.4,"1,227.86","1,222.27",,-0.12%,-0.01034097742206741
2022-03-29,57163000,47122.21,1213.079777030831,"1,207.35",1223.82,"1,225.12","1,207.27",,-1.33%,-0.00877598255394485
2022-03-30,56930000,47434.79,1200.1739651424618,"1,210.31",1208.19,"1,213.22","1,207.06",,0.25%,-0.006634746900353594
2022-03-31,56978000,47067.99,1210.5467006345502,"1,214.17",1210.51,"1,215.47","1,208.16",,0.32%,3.0318324136358044e-05
2022-04-01,55369000,45510.35,1216.624350285155,"1,219.73",1215.13,"1,220.27","1,214.39",,0.46%,0.0012297863480903448
2022-04-04,56532000,46407.36,1218.1688421836536,"1,213.75",1219.8,"1,220.26","1,213.54",,-0.49%,-0.0013372338222219504
2022-04-05,56953000,46580.5,1222.6790180440314,"1,218.22",1214.49,"1,220.31","1,210.31",,0.37%,0.006742762842041783
2022-04-06,55800000,45497.54,1226.4399349942876,"1,217.48",1218.82,"1,221.95","1,215.85",,-0.06%,0.006251895271071728
2022-04-07,53615000,43170.47,1241.9369073350372,"1,222.55",1217.6,"1,223.95","1,216.37",,0.42%,0.01998760457870996
2022-04-08,54412000,43444.2,1252.4571749508566,"1,229.19",1222.76,"1,230.86","1,221.29",,0.54%,0.024287002315136696
2022-04-11,52750000,42158.85,1251.2200878344645,"1,234.32",1228.95,"1,236.81","1,228.94",,0.42%,0.01812123181127334
2022-04-12,50460000,39530.45,1276.4843304338808,"1,228.08",1234.9,"1,238.63","1,224.52",,-0.51%,0.03367424927838747
2022-04-13,50453000,40074.95,1258.9660124342015,"1,223.23",1228.15,"1,231.69","1,221.71",,-0.39%,0.02509140775491714
2022-04-14,51567000,41147.78,1253.2146327213766,"1,230.15",1223.36,"1,231.57","1,222.61",,0.57%,0.024403799961889128
2022-04-15,50320000,39942.37,1259.815078574456,"1,228.19",1230.26,"1,232.11","1,227.01",,-0.16%,0.024023441040476046
2022-04-18,48961000,39678.11,1233.9549439224802,"1,235.22",1229.08,"1,235.81","1,228.88",,0.57%,0.003966335732808579
2022-04-19,50878000,40801.13,1246.9752675967554,"1,239.53",1235.45,"1,242.67","1,233.17",,0.35%,0.009328801324825164
2022-04-20,51599000,41493.19,1243.5534602184116,"1,233.66",1239.81,"1,241.04","1,232.37",,-0.47%,0.003019382178246488
2022-04-21,52087000,41358.19,1259.4119810368877,"1,242.81",1233.98,"1,244.95","1,233.85",,0.74%,0.020609718988061188
2022-04-22,50478000,40480.01,1246.9858579580389,"1,244.11",1242.34,"1,247.45","1,238.45",,0.10%,0.0037396026514793235
2022-04-25,48747000,39450.12,1235.6616405729565,"1,250.10",1244.4,"1,253.77","1,243.63",,0.48%,-0.007022146759115722
2022-04-26,50853000,40426.08,1257.925576756391,"1,260.67",1250.22,"1,261.43","1,245.14",,0.85%,0.006163376650822228
2022-04-27,49537000,38112.64,1299.752523047472,"1,266.27",1260.98,"1,270.72","1,260.89",,0.44%,0.03074792863286646
2022-04-28,50427000,39235.72,1285.23192641807,"1,272.11",1266.4,"1,276.56","1,264.27",,0.46%,0.014870440949202424
2022-04-29,50074000,39742.06,1259.9749484551128,"1,263.03",1272.38,"1,273.06","1,254.87",,-0.71%,-0.009749486430851939
2022-05-02,49900000,38468.35,1297.1702711449802,"1,267.51",1264.65,"1,270.75","1,262.88",,0.35%,0.025714839002870526
2022-05-03,49599000,38525.16,1287.444361035749,"1,260.35",1267.64,"1,268.77","1,260.11",,-0.56%,0.015623016815301538
2022-05-04,49898000,37728.95,1322.5387931548587,"1,251.51",1260.95,"1,267.49","1,250.61",,-0.70%,0.04884316836897473
2022-05-05,50467000,39690.0,1271.5293524817334,"1,269.20",1251.53,"1,274.36","1,250.42",,1.41%,0.01597992256017311
2022-05-06,46887000,36552.97,1282.7138259900632,"1,269.99",1269.56,"1,276.46","1,266.98",,0.06%,0.010360932913815235
2022-05-09,44198000,34038.39,1298.4750453825814,"1,274.28",1270.41,"1,278.35","1,270.29",,0.34%,0.02209132908476885
2022-05-10,42036000,30074.23,1397.7415215618155,"1,276.48",1275.01,"1,278.94","1,271.37",,0.17%,0.09625926193662449
2022-05-11,41997000,31017.11,1353.9946178093317,"1,279.03",1276.63,"1,280.55","1,272.35",,0.20%,0.06060065783299118
2022-05-12,38519000,29103.94,1323.497780712852,"1,290.72",1279.14,"1,293.14","1,278.47",,0.91%,0.03467781533909653
2022-05-13,40050000,29029.74,1379.619659011758,"1,278.45",1290.87,"1,291.74","1,278.22",,-0.95%,0.06875181777542116
2022-05-16,39408000,31328.89,1257.8805058206658,"1,280.38",1278.56,"1,286.56","1,276.16",,0.15%,-0.01617405063456867
2022-05-17,39664000,29874.01,1327.7092696963014,"1,266.50",1280.64,"1,281.44","1,264.02",,-1.08%,0.03675448970538264
2022-05-18,38664000,30444.93,1269.9651469062337,"1,275.33",1266.8,"1,276.98","1,263.93",,0.70%,0.002498537185217753
2022-05-19,37482000,28715.33,1305.2958123761766,"1,262.61",1276.0,"1,280.63","1,261.35",,-1.00%,0.022959100608288985
2022-05-20,38826000,30319.22,1280.5738406199105,"1,273.59",1263.99,"1,277.18","1,263.05",,0.87%,0.013120230872008865
2022-05-23,38859000,30293.93,1282.732217312181,"1,257.88",1270.41,"1,272.97","1,258.36",,-1.23%,0.009699402013665592
2022-05-24,37248000,29109.14,1279.5980918708008,"1,261.03",1258.87,"1,266.72","1,258.21",,0.25%,0.01646563336230189
2022-05-25,38073000,29654.58,1283.8826245389414,"1,266.41",1261.14,"1,271.95","1,260.06",,0.43%,0.018033386094280734
2022-05-26,37350000,29542.14,1264.2956806785155,"1,260.02",1266.55,"1,269.73","1,259.34",,-0.50%,-0.0017798897173301187
2022-05-27,37050000,29201.35,1268.7769572297173,"1,251.99",1260.29,"1,262.13","1,248.85",,-0.64%,0.006734130422138884
2022-05-30,38618000,29468.1,1310.5018647282996,"1,234.85",1251.1,"1,253.58","1,234.55",,-1.37%,0.04747970963815806
2022-05-31,39726000,31734.23,1251.834375688334,"1,242.26",1235.6,"1,243.89","1,234.72",,0.60%,0.013138860220406334
2022-06-01,39860000,31801.05,1253.417733062273,"1,246.89",1242.48,"1,248.58","1,240.29",,0.37%,0.008803146177220667
2022-06-02,37979000,29805.84,1274.2133756337685,"1,240.32",1247.23,"1,255.04","1,240.67",,-0.53%,0.021634642875627108
2022-06-03,38350000,30452.63,1259.3329377462635,"1,250.58",1241.14,"1,252.23","1,238.47",,0.83%,0.01465824785782699
2022-06-06,39566000,29919.2,1322.4284071766624,"1,254.45",1251.86,"1,255.70","1,248.23",,0.31%,0.05637084592259711
2022-06-07,37653000,31373.1,1200.1682970442832,"1,254.36",1254.8,"1,260.15","1,253.06",,-0.01%,-0.04353817576961805
2022-06-08,38717000,31125.32,1243.90688995326,"1,256.81",1254.85,"1,258.92","1,253.17",,0.20%,-0.008720651907988985
2022-06-09,38668000,30204.77,1280.1951479849045,"1,264.04",1257.22,"1,267.19","1,253.34",,0.58%,0.018274564503352186
2022-06-10,38161000,30109.93,1267.3891968529983,"1,279.32",1264.38,"1,283.85","1,263.14",,1.21%,0.002379978213035816
2022-06-13,31909000,26574.53,1200.736193641054,"1,291.68",1279.43,"1,294.37","1,278.88",,0.97%,-0.06150692602092034
2022-06-14,29289000,22485.27,1302.586093028903,"1,289.57",1291.88,"1,292.65","1,285.25",,-0.16%,0.00828721942355548
2022-06-15,26794000,22136.42,1210.4034889110344,"1,277.90",1289.92,"1,293.72","1,278.02",,-0.90%,-0.061644529187054764
2022-06-16,28447000,22583.72,1259.6241894603722,"1,288.23",1278.38,"1,296.59","1,277.06",,0.81%,-0.014671545659059038
2022-06-17,27561000,20400.6,1350.9896767742125,"1,291.26",1288.57,"1,296.67","1,282.29",,0.24%,0.04844104454877307
2022-06-20,26712000,20574.0,1298.3377077865266,"1,291.54",1291.5,"1,296.26","1,287.91",,0.02%,0.005294392401491654
2022-06-21,27598000,20573.9,1341.4082891430403,"1,291.72",1292.55,"1,294.29","1,287.34",,0.01%,0.037799921970554484
2022-06-22,26482000,20723.51,1277.8723295426307,"1,297.58",1292.08,"1,305.26","1,290.69",,0.45%,-0.010995968095914521
2022-06-23,26901000,19988.0,1345.8575145087052,"1,299.81",1297.69,"1,307.92","1,296.32",,0.17%,0.03711788987254683
2022-06-24,27346000,21110.12,1295.397657616347,"1,288.89",1300.14,"1,302.32","1,288.11",,-0.84%,-0.0036475628652706815
2022-06-27,27821000,21038.08,1322.411550863957,"1,286.31",1289.29,"1,293.35","1,280.58",,-0.20%,0.025689760150126917
